ID,CMS Title,Content Type,Parsed Show,Episode,Data Source,NEW: SEO Title,NEW: SEO Description,NEW: SEO Heading,NEW: SEO Tags,CURRENT: Description,NEW: Description,CURRENT: Long Desc,NEW: Long Desc,CURRENT: Keywords,NEW: Keywords,CURRENT: Tags,NEW: Content+Personalization Tags,CURRENT: Rating,NEW: Rating
3320,WRONG_CHOICE_JAN8_v1_9x16_EP23,MICRO_EPISODES,Wrong Choice Jan8,23,generated,Wrong Choice Jan8 Ep 23 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 23 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 23,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 23 on VURT.,(empty),Watch Episode 23 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3319,WRONG_CHOICE_JAN8_v1_9x16_EP22,MICRO_EPISODES,Wrong Choice Jan8,22,generated,Wrong Choice Jan8 Ep 22 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 22 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 22,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 22 on VURT.,(empty),Watch Episode 22 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3322,WRONG_CHOICE_JAN8_v1_9x16_EP06,MICRO_EPISODES,Wrong Choice Jan8,6,generated,Wrong Choice Jan8 Ep 6 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 6 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 6,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 6 on VURT.,(empty),Watch Episode 6 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3323,WRONG_CHOICE_JAN8_v1_9x16_EP07,MICRO_EPISODES,Wrong Choice Jan8,7,generated,Wrong Choice Jan8 Ep 7 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 7 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 7,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 7 on VURT.,(empty),Watch Episode 7 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3325,WRONG_CHOICE_JAN8_v1_9x16_EP08,MICRO_EPISODES,Wrong Choice Jan8,8,generated,Wrong Choice Jan8 Ep 8 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 8 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 8,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 8 on VURT.,(empty),Watch Episode 8 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3324,WRONG_CHOICE_JAN8_v1_9x16_EP24,MICRO_EPISODES,Wrong Choice Jan8,24,generated,Wrong Choice Jan8 Ep 24 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 24 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 24,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 24 on VURT.,(empty),Watch Episode 24 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3326,WRONG_CHOICE_JAN8_v1_9x16_EP09,MICRO_EPISODES,Wrong Choice Jan8,9,generated,Wrong Choice Jan8 Ep 9 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 9 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 9,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 9 on VURT.,(empty),Watch Episode 9 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3327,WRONG_CHOICE_JAN8_v1_9x16_EP25,MICRO_EPISODES,Wrong Choice Jan8,25,generated,Wrong Choice Jan8 Ep 25 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 25 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 25,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 25 on VURT.,(empty),Watch Episode 25 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3328,WRONG_CHOICE_JAN8_v1_9x16_EP26,MICRO_EPISODES,Wrong Choice Jan8,26,generated,Wrong Choice Jan8 Ep 26 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 26 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 26,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 26 on VURT.,(empty),Watch Episode 26 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3329,WRONG_CHOICE_JAN8_v1_9x16_EP10,MICRO_EPISODES,Wrong Choice Jan8,10,generated,Wrong Choice Jan8 Ep 10 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 10 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 10,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 10 on VURT.,(empty),Watch Episode 10 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3330,WRONG_CHOICE_JAN8_v1_9x16_EP11,MICRO_EPISODES,Wrong Choice Jan8,11,generated,Wrong Choice Jan8 Ep 11 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 11 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 11,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 11 on VURT.,(empty),Watch Episode 11 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3331,WRONG_CHOICE_JAN8_v1_9x16_EP27,MICRO_EPISODES,Wrong Choice Jan8,27,generated,Wrong Choice Jan8 Ep 27 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 27 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 27,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 27 on VURT.,(empty),Watch Episode 27 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3332,WRONG_CHOICE_JAN8_v1_9x16_EP12,MICRO_EPISODES,Wrong Choice Jan8,12,generated,Wrong Choice Jan8 Ep 12 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 12 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 12,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 12 on VURT.,(empty),Watch Episode 12 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3333,WRONG_CHOICE_JAN8_v1_9x16_EP28,MICRO_EPISODES,Wrong Choice Jan8,28,generated,Wrong Choice Jan8 Ep 28 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 28 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 28,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 28 on VURT.,(empty),Watch Episode 28 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3334,WRONG_CHOICE_JAN8_v1_9x16_EP13,MICRO_EPISODES,Wrong Choice Jan8,13,generated,Wrong Choice Jan8 Ep 13 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 13 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 13,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 13 on VURT.,(empty),Watch Episode 13 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3335,WRONG_CHOICE_JAN8_v1_9x16_EP29,MICRO_EPISODES,Wrong Choice Jan8,29,generated,Wrong Choice Jan8 Ep 29 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 29 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 29,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 29 on VURT.,(empty),Watch Episode 29 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3336,WRONG_CHOICE_JAN8_v1_9x16_EP14,MICRO_EPISODES,Wrong Choice Jan8,14,generated,Wrong Choice Jan8 Ep 14 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 14 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 14,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 14 on VURT.,(empty),Watch Episode 14 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3337,WRONG_CHOICE_JAN8_v1_9x16_EP30,MICRO_EPISODES,Wrong Choice Jan8,30,generated,Wrong Choice Jan8 Ep 30 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 30 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 30,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 30 on VURT.,(empty),Watch Episode 30 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
3338,WRONG_CHOICE_JAN8_v1_9x16_EP32,MICRO_EPISODES,Wrong Choice Jan8,32,generated,Wrong Choice Jan8 Ep 32 | VURT - Watch Free,Watch Wrong Choice Jan8 Episode 32 free on VURT. Vertical micro-drama for your phone.,Wrong Choice Jan8 Episode 32,"wrong choice jan8, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",,Watch Wrong Choice Jan8 Episode 32 on VURT.,(empty),Watch Episode 32 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now,(empty),"wrong choice jan8, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"wrong choice jan8, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
